json_path,latitude,longitude,Normalized_Lane_Width,Safety_Score,Left_Lookahead_Score,Right_Lookahead_Score,Left_Lane_Intensity_Score,Right_Lane_Intensity_Score,Lane_Visibility_Score,Left_Lane_Confidence,Right_Lane_Confidence,Local_Time
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000000.json,,,0.9950124791926823,89.17,75.0,76.27118644067797,100.0,63.784923563521346,78.86,0.8758833961945267,0.9069644173232146,2023-04-25 20:35:16.566
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000001.json,,,0.9934093144689159,83.9,73.72881355932203,76.27118644067797,10.384818133895624,57.77543489720611,64.42,0.9322668441203877,0.907475266771213,2023-04-25 20:35:16.627
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000002.json,,,0.9928258579038134,83.4,73.30508474576271,76.27118644067797,0.0,59.673168160253034,63.06,0.937008879788531,0.9093489682356498,2023-04-25 20:35:16.694
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000003.json,,,0.9934093144689159,83.85,72.88135593220339,77.11864406779661,0.0,66.36794939377965,64.18,0.9369209541047243,0.9075350168539125,2023-04-25 20:35:16.760
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000004.json,,,0.9959581901895135,89.5,74.57627118644068,77.11864406779661,100.0,67.73853452820242,79.58,0.8742237292808455,0.9086844875104464,2023-04-25 20:35:16.826
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000005.json,,,0.9954976660309717,89.29,74.57627118644068,77.11864406779661,98.04955192409068,65.94623089088034,79.04,0.8773922899320761,0.9080742761208184,2023-04-25 20:35:16.892
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000006.json,,,0.9934093144689159,84.12,73.72881355932203,76.27118644067797,8.592514496573537,62.941486557722726,64.93,0.9317681141199259,0.9091203582846241,2023-04-25 20:35:16.959
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000007.json,,,0.9954976660309717,88.69,74.57627118644068,75.42372881355932,97.94412229836584,59.198734844491305,77.5,0.877064810350052,0.9095963370302039,2023-04-25 20:35:17.024
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000008.json,,,0.9954976660309717,88.78,74.57627118644068,75.42372881355932,98.94570374275172,60.30574591460201,77.81,0.8753730213231988,0.9086891494106033,2023-04-25 20:35:17.092
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000009.json,,,0.9954976660309717,84.25,74.57627118644068,76.27118644067797,5.693199789140749,64.15392725355825,64.96,0.9334247602417738,0.9115003717223075,2023-04-25 20:35:17.181
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000010.json,,,0.9968051145430329,89.02,74.57627118644068,76.27118644067797,97.83869267264102,63.2577754348972,78.33,0.8728011564357679,0.9092321845355488,2023-04-25 20:35:17.248
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000011.json,,,0.9959581901895135,89.35,75.42372881355932,77.11864406779661,94.25408539799683,67.79124934106484,79.02,0.8813701671571034,0.9091783156727717,2023-04-25 20:35:17.315
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__20-35-16/000012.json,,,0.9954976660309717,89.11,74.57627118644068,77.11864406779661,94.4649446494465,65.62994201370586,78.47,0.8799564982003478,0.910047292880748,2023-04-25 20:35:17.381
