json_path,latitude,longitude,Normalized_Lane_Width,Safety_Score,Left_Lookahead_Score,Right_Lookahead_Score,Left_Lane_Intensity_Score,Right_Lane_Intensity_Score,Lane_Visibility_Score,Left_Lane_Confidence,Right_Lane_Confidence,Local_Time
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__21-43-58/000000.json,,,0.7840434966450736,65.78,67.37288135593221,0.0,100.0,0.0,43.69,0.8571682468264573,0.837495777533475,2023-04-25 21:43:58.071
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__21-43-58/000001.json,,,0.7601104896715553,64.73,67.79661016949152,0.0,100.0,0.0,43.75,0.83766599229936,0.844687948126358,2023-04-25 21:43:58.175
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__21-43-58/000002.json,,,0.7788048831442311,65.71,67.79661016949152,0.0,100.0,0.0,43.85,0.8745282023094398,0.826835237484698,2023-04-25 21:43:58.240
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__21-43-58/000003.json,,,0.8904936773451831,70.46,53.38983050847458,0.0,100.0,0.0,40.37,0.9077980210596951,0.9618388452100979,2023-04-25 21:43:58.307
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__21-43-58/000004.json,,,0.8904936773451831,70.46,53.38983050847458,0.0,100.0,0.0,40.37,0.9077980210596951,0.9618388452100979,2023-04-25 21:43:58.373
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__21-43-58/000005.json,,,0.7409019083508703,70.24,67.79661016949152,0.0,100.0,100.0,58.87,0.8001875978005838,0.9056411829646022,2023-04-25 21:43:58.439
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__21-43-58/000006.json,,,0.7268993281939542,68.58,66.10169491525424,0.0,77.91249341064838,100.0,55.22,0.8302461069760699,0.9110898824104786,2023-04-25 21:43:58.506
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__21-43-58/000007.json,,,0.7994653168163525,66.98,55.08474576271186,0.0,100.0,0.0,40.85,0.9719738975107992,0.8938827299367919,2023-04-25 21:43:58.578
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__21-43-58/000008.json,,,0.7212380886762987,68.62,66.94915254237289,0.0,100.0,100.0,58.31,0.7632457585536421,0.881310041284855,2023-04-25 21:43:58.643
/media/vsi-dev/Lacie_2/texas_data/campaign/processed_json/segments/scene_1/part_2023-04-25__21-43-58/000009.json,,,0,43.26,56.779661016949156,81.35593220338984,100.0,0.0,65.06,0.9194995932291364,0.8038001449141526,2023-04-25 21:43:58.710
